Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:35:29.481000,NOR,4,86.893,9.0,1.0,,,28.208,29.983,28.702,0 days 01:34:30.778000,0 days 01:35:00.761000,0 days 01:35:29.463000,,319.0,307.0,320.0,False,MEDIUM,9.0,True,McLaren,0 days 01:34:02.588000,2023-09-03 13:35:03.633,1,8.0,False,,False,True
0 days 01:36:56.446000,NOR,4,86.965,10.0,1.0,,,28.292,29.893,28.78,0 days 01:35:57.755000,0 days 01:36:27.648000,0 days 01:36:56.428000,314.0,320.0,307.0,319.0,False,MEDIUM,10.0,True,McLaren,0 days 01:35:29.481000,2023-09-03 13:36:30.526,1,8.0,False,,False,True
0 days 01:38:23.512000,NOR,4,87.066,11.0,1.0,,,28.224,30.155,28.687,0 days 01:37:24.652000,0 days 01:37:54.807000,0 days 01:38:23.494000,311.0,318.0,309.0,313.0,False,MEDIUM,11.0,True,McLaren,0 days 01:36:56.446000,2023-09-03 13:37:57.491,1,8.0,False,,False,True
0 days 01:39:50.950000,NOR,4,87.438,12.0,1.0,,,28.308,30.281,28.849,0 days 01:38:51.802000,0 days 01:39:22.083000,0 days 01:39:50.932000,,318.0,309.0,315.0,False,MEDIUM,12.0,True,McLaren,0 days 01:38:23.512000,2023-09-03 13:39:24.557,1,8.0,False,,False,True
0 days 01:41:18.309000,NOR,4,87.359,13.0,1.0,,,28.176,30.425,28.758,0 days 01:40:19.108000,0 days 01:40:49.533000,0 days 01:41:18.291000,313.0,320.0,309.0,329.0,False,MEDIUM,13.0,True,McLaren,0 days 01:39:50.950000,2023-09-03 13:40:51.995,1,8.0,False,,False,True
0 days 01:42:45.787000,NOR,4,87.478,14.0,1.0,,,28.138,30.447,28.893,0 days 01:41:46.429000,0 days 01:42:16.876000,0 days 01:42:45.769000,,322.0,310.0,339.0,False,MEDIUM,14.0,True,McLaren,0 days 01:41:18.309000,2023-09-03 13:42:19.354,1,8.0,False,,False,True
0 days 01:44:13.583000,NOR,4,87.796,15.0,1.0,,,28.418,30.509,28.869,0 days 01:43:14.187000,0 days 01:43:44.696000,0 days 01:44:13.565000,,321.0,307.0,333.0,False,MEDIUM,15.0,True,McLaren,0 days 01:42:45.787000,2023-09-03 13:43:46.832,1,7.0,False,,False,True
0 days 01:45:40.782000,NOR,4,87.199,16.0,1.0,,,28.356,30.068,28.775,0 days 01:44:41.921000,0 days 01:45:11.989000,0 days 01:45:40.764000,314.0,318.0,309.0,313.0,False,MEDIUM,16.0,True,McLaren,0 days 01:44:13.583000,2023-09-03 13:45:14.628,1,7.0,False,,False,True
0 days 01:47:08.379000,NOR,4,87.597,17.0,1.0,,,28.582,30.325,28.69,0 days 01:46:09.346000,0 days 01:46:39.671000,0 days 01:47:08.361000,311.0,309.0,309.0,309.0,False,MEDIUM,17.0,True,McLaren,0 days 01:45:40.782000,2023-09-03 13:46:41.827,1,7.0,False,,False,True
0 days 01:48:35.651000,NOR,4,87.272,18.0,1.0,,,28.43,30.043,28.799,0 days 01:47:36.791000,0 days 01:48:06.834000,0 days 01:48:35.633000,315.0,317.0,307.0,315.0,False,MEDIUM,18.0,True,McLaren,0 days 01:47:08.379000,2023-09-03 13:48:09.424,1,7.0,False,,False,True
0 days 01:50:02.931000,NOR,4,87.28,19.0,1.0,,,28.451,30.143,28.686,0 days 01:49:04.084000,0 days 01:49:34.227000,0 days 01:50:02.913000,311.0,318.0,308.0,,False,MEDIUM,19.0,True,McLaren,0 days 01:48:35.651000,2023-09-03 13:49:36.696,1,7.0,False,,False,True
0 days 01:51:30.647000,NOR,4,87.716,20.0,1.0,,,28.365,30.534,28.817,0 days 01:50:31.278000,0 days 01:51:01.812000,0 days 01:51:30.629000,312.0,317.0,308.0,312.0,False,MEDIUM,20.0,True,McLaren,0 days 01:50:02.931000,2023-09-03 13:51:03.976,1,5.0,False,,False,True
0 days 01:52:58.365000,NOR,4,87.718,21.0,1.0,,,28.489,30.385,28.844,0 days 01:51:59.118000,0 days 01:52:29.503000,0 days 01:52:58.347000,313.0,317.0,307.0,317.0,False,MEDIUM,21.0,True,McLaren,0 days 01:51:30.647000,2023-09-03 13:52:31.692,1,3.0,False,,False,True
0 days 01:54:30.012000,NOR,4,91.647,22.0,1.0,,0 days 01:54:26.173000,28.426,30.073,33.148,0 days 01:53:26.773000,0 days 01:53:56.846000,0 days 01:54:29.994000,,318.0,,,False,MEDIUM,22.0,True,McLaren,0 days 01:52:58.365000,2023-09-03 13:53:59.410,1,4.0,False,,False,False
0 days 01:56:16.294000,NOR,4,106.282,23.0,2.0,0 days 01:54:49.876000,,47.855,29.928,28.499,0 days 01:55:17.849000,0 days 01:55:47.777000,0 days 01:56:16.276000,316.0,304.0,308.0,283.0,False,HARD,5.0,False,McLaren,0 days 01:54:30.012000,2023-09-03 13:55:31.057,1,11.0,False,,False,False
0 days 01:57:42.438000,NOR,4,86.144,24.0,2.0,,,28.37,29.458,28.316,0 days 01:56:44.646000,0 days 01:57:14.104000,0 days 01:57:42.420000,308.0,330.0,307.0,331.0,True,HARD,6.0,False,McLaren,0 days 01:56:16.294000,2023-09-03 13:57:17.339,1,9.0,False,,False,True
0 days 01:59:08.862000,NOR,4,86.424,25.0,2.0,,,28.304,29.752,28.368,0 days 01:58:10.724000,0 days 01:58:40.476000,0 days 01:59:08.844000,305.0,305.0,308.0,313.0,False,HARD,7.0,False,McLaren,0 days 01:57:42.438000,2023-09-03 13:58:43.483,1,8.0,False,,False,True
0 days 02:00:35.264000,NOR,4,86.402,26.0,2.0,,,28.289,29.728,28.385,0 days 01:59:37.133000,0 days 02:00:06.861000,0 days 02:00:35.246000,307.0,308.0,306.0,,False,HARD,8.0,False,McLaren,0 days 01:59:08.862000,2023-09-03 14:00:09.907,1,8.0,False,,False,True
0 days 02:02:01.749000,NOR,4,86.485,27.0,2.0,,,28.346,29.745,28.394,0 days 02:01:03.592000,0 days 02:01:33.337000,0 days 02:02:01.731000,305.0,307.0,306.0,,False,HARD,9.0,False,McLaren,0 days 02:00:35.264000,2023-09-03 14:01:36.309,1,8.0,False,,False,True
0 days 02:03:28.145000,NOR,4,86.396,28.0,2.0,,,28.273,29.743,28.38,0 days 02:02:30.004000,0 days 02:02:59.747000,0 days 02:03:28.127000,311.0,310.0,308.0,,False,HARD,10.0,False,McLaren,0 days 02:02:01.749000,2023-09-03 14:03:02.794,1,7.0,False,,False,True
0 days 02:04:54.617000,NOR,4,86.472,29.0,2.0,,,28.197,29.731,28.544,0 days 02:03:56.324000,0 days 02:04:26.055000,0 days 02:04:54.599000,313.0,318.0,310.0,322.0,False,HARD,11.0,False,McLaren,0 days 02:03:28.145000,2023-09-03 14:04:29.190,1,7.0,False,,False,True
0 days 02:06:21.585000,NOR,4,86.968,30.0,2.0,,,28.657,29.952,28.359,0 days 02:05:23.256000,0 days 02:05:53.208000,0 days 02:06:21.567000,306.0,316.0,309.0,339.0,False,HARD,12.0,False,McLaren,0 days 02:04:54.617000,2023-09-03 14:05:55.662,1,7.0,False,,False,True
0 days 02:07:48.494000,NOR,4,86.909,31.0,2.0,,,28.548,30.01,28.351,0 days 02:06:50.115000,0 days 02:07:20.125000,0 days 02:07:48.476000,311.0,316.0,309.0,317.0,False,HARD,13.0,False,McLaren,0 days 02:06:21.585000,2023-09-03 14:07:22.630,1,7.0,False,,False,True
0 days 02:09:15.080000,NOR,4,86.586,32.0,2.0,,,28.175,29.858,28.553,0 days 02:08:16.651000,0 days 02:08:46.509000,0 days 02:09:15.062000,313.0,319.0,308.0,,False,HARD,14.0,False,McLaren,0 days 02:07:48.494000,2023-09-03 14:08:49.539,1,7.0,False,,False,True
0 days 02:10:41.535000,NOR,4,86.455,33.0,2.0,,,28.159,29.844,28.452,0 days 02:09:43.221000,0 days 02:10:13.065000,0 days 02:10:41.517000,316.0,319.0,310.0,321.0,False,HARD,15.0,False,McLaren,0 days 02:09:15.080000,2023-09-03 14:10:16.125,1,7.0,False,,False,True
0 days 02:12:07.901000,NOR,4,86.366,34.0,2.0,,,28.262,29.737,28.367,0 days 02:11:09.779000,0 days 02:11:39.516000,0 days 02:12:07.883000,312.0,319.0,310.0,320.0,False,HARD,16.0,False,McLaren,0 days 02:10:41.535000,2023-09-03 14:11:42.580,1,7.0,False,,False,True
0 days 02:13:34.365000,NOR,4,86.464,35.0,2.0,,,28.2,29.851,28.413,0 days 02:12:36.083000,0 days 02:13:05.934000,0 days 02:13:34.347000,314.0,320.0,309.0,316.0,False,HARD,17.0,False,McLaren,0 days 02:12:07.901000,2023-09-03 14:13:08.946,1,7.0,False,,False,True
0 days 02:15:01.425000,NOR,4,87.06,36.0,2.0,,,28.365,30.238,28.457,0 days 02:14:02.712000,0 days 02:14:32.950000,0 days 02:15:01.407000,312.0,317.0,309.0,,False,HARD,18.0,False,McLaren,0 days 02:13:34.365000,2023-09-03 14:14:35.410,1,7.0,False,,False,True
0 days 02:16:28.020000,NOR,4,86.595,37.0,2.0,,,28.348,29.924,28.323,0 days 02:15:29.755000,0 days 02:15:59.679000,0 days 02:16:28.002000,315.0,319.0,313.0,322.0,False,HARD,19.0,False,McLaren,0 days 02:15:01.425000,2023-09-03 14:16:02.470,1,7.0,False,,False,True
0 days 02:17:55.587000,NOR,4,87.567,38.0,2.0,,,28.683,30.384,28.5,0 days 02:16:56.685000,0 days 02:17:27.069000,0 days 02:17:55.569000,303.0,316.0,310.0,345.0,False,HARD,20.0,False,McLaren,0 days 02:16:28.020000,2023-09-03 14:17:29.065,1,7.0,True,TRACK LIMITS AT TURN 2 LAP 38 ,False,True
0 days 02:19:22.379000,NOR,4,86.792,39.0,2.0,,,28.202,30.031,28.559,0 days 02:18:23.771000,0 days 02:18:53.802000,0 days 02:19:22.361000,317.0,321.0,308.0,325.0,False,HARD,21.0,False,McLaren,0 days 02:17:55.587000,2023-09-03 14:18:56.632,1,7.0,False,,False,True
0 days 02:20:49.140000,NOR,4,86.761,40.0,2.0,,,28.184,30.016,28.561,0 days 02:19:50.545000,0 days 02:20:20.561000,0 days 02:20:49.122000,314.0,318.0,309.0,327.0,False,HARD,22.0,False,McLaren,0 days 02:19:22.379000,2023-09-03 14:20:23.424,1,7.0,False,,False,True
0 days 02:22:15.702000,NOR,4,86.562,41.0,2.0,,,28.269,29.96,28.333,0 days 02:21:17.391000,0 days 02:21:47.351000,0 days 02:22:15.684000,315.0,320.0,309.0,325.0,False,HARD,23.0,False,McLaren,0 days 02:20:49.140000,2023-09-03 14:21:50.185,1,7.0,False,,False,True
0 days 02:23:42.325000,NOR,4,86.623,42.0,2.0,,,28.311,29.995,28.317,0 days 02:22:43.995000,0 days 02:23:13.990000,0 days 02:23:42.307000,314.0,320.0,309.0,317.0,False,HARD,24.0,False,McLaren,0 days 02:22:15.702000,2023-09-03 14:23:16.747,1,7.0,False,,False,True
0 days 02:25:09.135000,NOR,4,86.81,43.0,2.0,,,28.312,30.079,28.419,0 days 02:24:10.619000,0 days 02:24:40.698000,0 days 02:25:09.117000,315.0,322.0,312.0,321.0,False,HARD,25.0,False,McLaren,0 days 02:23:42.325000,2023-09-03 14:24:43.370,1,7.0,False,,False,True
0 days 02:26:37.126000,NOR,4,87.991,44.0,2.0,,,28.037,31.196,28.758,0 days 02:25:37.154000,0 days 02:26:08.350000,0 days 02:26:37.108000,324.0,328.0,310.0,316.0,False,HARD,26.0,False,McLaren,0 days 02:25:09.135000,2023-09-03 14:26:10.180,1,7.0,False,,False,True
0 days 02:28:04.592000,NOR,4,87.466,45.0,2.0,,,28.726,30.34,28.4,0 days 02:27:05.834000,0 days 02:27:36.174000,0 days 02:28:04.574000,307.0,323.0,310.0,338.0,False,HARD,27.0,False,McLaren,0 days 02:26:37.126000,2023-09-03 14:27:38.171,1,8.0,False,,False,True
0 days 02:29:31.609000,NOR,4,87.017,46.0,2.0,,,28.325,30.218,28.474,0 days 02:28:32.899000,0 days 02:29:03.117000,0 days 02:29:31.591000,314.0,324.0,312.0,323.0,False,HARD,28.0,False,McLaren,0 days 02:28:04.592000,2023-09-03 14:29:05.637,1,8.0,False,,False,True
0 days 02:30:59.495000,NOR,4,87.886,47.0,2.0,,,28.079,31.244,28.563,0 days 02:29:59.670000,0 days 02:30:30.914000,0 days 02:30:59.477000,321.0,323.0,314.0,329.0,False,HARD,29.0,False,McLaren,0 days 02:29:31.609000,2023-09-03 14:30:32.654,1,8.0,False,,False,True
0 days 02:32:26.228000,NOR,4,86.733,48.0,2.0,,,28.415,30.09,28.228,0 days 02:31:27.892000,0 days 02:31:57.982000,0 days 02:32:26.210000,308.0,321.0,316.0,318.0,False,HARD,30.0,False,McLaren,0 days 02:30:59.495000,2023-09-03 14:32:00.540,1,8.0,False,,False,True
0 days 02:33:53.889000,NOR,4,87.661,49.0,2.0,,,28.211,30.897,28.553,0 days 02:32:54.421000,0 days 02:33:25.318000,0 days 02:33:53.871000,299.0,321.0,312.0,346.0,False,HARD,31.0,False,McLaren,0 days 02:32:26.228000,2023-09-03 14:33:27.273,1,8.0,False,,False,True
0 days 02:35:21.063000,NOR,4,87.174,50.0,2.0,,,28.328,30.461,28.385,0 days 02:34:22.199000,0 days 02:34:52.660000,0 days 02:35:21.045000,312.0,321.0,314.0,322.0,False,HARD,32.0,False,McLaren,0 days 02:33:53.889000,2023-09-03 14:34:54.934,1,8.0,False,,False,True
0 days 02:36:48.488000,NOR,4,87.425,51.0,2.0,,,28.597,30.414,28.414,0 days 02:35:49.642000,0 days 02:36:20.056000,0 days 02:36:48.470000,317.0,318.0,313.0,346.0,False,HARD,33.0,False,McLaren,0 days 02:35:21.063000,2023-09-03 14:36:22.108,1,8.0,False,,False,True
0 days 01:23:55.789000,LAW,40,93.893,1.0,1.0,,,,32.335,29.41,,0 days 01:23:26.491000,0 days 01:23:55.928000,320.0,315.0,307.0,288.0,False,MEDIUM,4.0,False,AlphaTauri,0 days 01:22:21.726000,2023-09-03 13:23:22.771,1,13.0,False,,False,False
0 days 01:25:23.807000,LAW,40,88.018,2.0,1.0,,,28.272,30.618,29.128,0 days 01:24:24.041000,0 days 01:24:54.659000,0 days 01:25:23.787000,315.0,316.0,308.0,330.0,True,MEDIUM,5.0,False,AlphaTauri,0 days 01:23:55.789000,2023-09-03 13:24:56.834,1,12.0,False,,False,True
0 days 01:26:51.464000,LAW,40,87.657,3.0,1.0,,,28.456,30.165,29.036,0 days 01:25:52.243000,0 days 01:26:22.408000,0 days 01:26:51.444000,314.0,330.0,308.0,315.0,True,MEDIUM,6.0,False,AlphaTauri,0 days 01:25:23.807000,2023-09-03 13:26:24.852,1,12.0,False,,False,True
0 days 01:28:18.594000,LAW,40,87.13,4.0,1.0,,,28.037,30.226,28.867,0 days 01:27:19.481000,0 days 01:27:49.707000,0 days 01:28:18.574000,,330.0,310.0,331.0,True,MEDIUM,7.0,False,AlphaTauri,0 days 01:26:51.464000,2023-09-03 13:27:52.509,1,12.0,False,,False,True
0 days 01:29:45.799000,LAW,40,87.205,5.0,1.0,,,28.039,30.113,29.053,0 days 01:28:46.613000,0 days 01:29:16.726000,0 days 01:29:45.779000,311.0,330.0,308.0,330.0,False,MEDIUM,8.0,False,AlphaTauri,0 days 01:28:18.594000,2023-09-03 13:29:19.639,1,12.0,False,,False,True
0 days 01:31:13.062000,LAW,40,87.263,6.0,1.0,,,28.028,30.065,29.17,0 days 01:30:13.807000,0 days 01:30:43.872000,0 days 01:31:13.042000,313.0,330.0,308.0,334.0,False,MEDIUM,9.0,False,AlphaTauri,0 days 01:29:45.799000,2023-09-03 13:30:46.844,1,12.0,False,,False,True
0 days 01:32:40.216000,LAW,40,87.154,7.0,1.0,,,28.085,30.053,29.016,0 days 01:31:41.127000,0 days 01:32:11.180000,0 days 01:32:40.196000,312.0,328.0,308.0,332.0,False,MEDIUM,10.0,False,AlphaTauri,0 days 01:31:13.062000,2023-09-03 13:32:14.107,1,12.0,False,,False,True
0 days 01:34:07.547000,LAW,40,87.331,8.0,1.0,,,28.178,29.982,29.171,0 days 01:33:08.374000,0 days 01:33:38.356000,0 days 01:34:07.527000,,328.0,307.0,320.0,False,MEDIUM,11.0,False,AlphaTauri,0 days 01:32:40.216000,2023-09-03 13:33:41.261,1,12.0,False,,False,True
0 days 01:35:35.053000,LAW,40,87.506,9.0,1.0,,,28.063,30.134,29.309,0 days 01:34:35.590000,0 days 01:35:05.724000,0 days 01:35:35.033000,315.0,335.0,306.0,332.0,False,MEDIUM,12.0,False,AlphaTauri,0 days 01:34:07.547000,2023-09-03 13:35:08.592,1,12.0,False,,False,True
0 days 01:37:02.701000,LAW,40,87.648,10.0,1.0,,,28.176,30.205,29.267,0 days 01:36:03.209000,0 days 01:36:33.414000,0 days 01:37:02.681000,316.0,326.0,308.0,334.0,False,MEDIUM,13.0,False,AlphaTauri,0 days 01:35:35.053000,2023-09-03 13:36:36.098,1,12.0,False,,False,True
0 days 01:38:30.593000,LAW,40,87.892,11.0,1.0,,,28.114,30.496,29.282,0 days 01:37:30.795000,0 days 01:38:01.291000,0 days 01:38:30.573000,317.0,327.0,307.0,330.0,False,MEDIUM,14.0,False,AlphaTauri,0 days 01:37:02.701000,2023-09-03 13:38:03.746,1,12.0,False,,False,True
0 days 01:39:58.224000,LAW,40,87.631,12.0,1.0,,,28.18,30.397,29.054,0 days 01:38:58.753000,0 days 01:39:29.150000,0 days 01:39:58.204000,310.0,310.0,306.0,349.0,False,MEDIUM,15.0,False,AlphaTauri,0 days 01:38:30.593000,2023-09-03 13:39:31.638,1,11.0,False,,False,True
0 days 01:41:30.277000,LAW,40,92.053,13.0,1.0,,0 days 01:41:26.463000,28.295,30.367,33.391,0 days 01:40:26.499000,0 days 01:40:56.866000,0 days 01:41:30.257000,308.0,310.0,,317.0,False,MEDIUM,16.0,False,AlphaTauri,0 days 01:39:58.224000,2023-09-03 13:40:59.269,1,15.0,False,,False,False
0 days 01:43:17.621000,LAW,40,107.344,14.0,2.0,0 days 01:41:50.869000,,48.307,30.152,28.885,0 days 01:42:18.564000,0 days 01:42:48.716000,0 days 01:43:17.601000,318.0,304.0,304.0,281.0,False,HARD,4.0,False,AlphaTauri,0 days 01:41:30.277000,2023-09-03 13:42:31.322,1,16.0,False,,False,False
0 days 01:44:44.651000,LAW,40,87.03,15.0,2.0,,,28.278,29.812,28.94,0 days 01:43:45.879000,0 days 01:44:15.691000,0 days 01:44:44.631000,309.0,306.0,303.0,323.0,True,HARD,5.0,False,AlphaTauri,0 days 01:43:17.621000,2023-09-03 13:44:18.666,1,14.0,False,,False,True
0 days 01:46:12.063000,LAW,40,87.412,16.0,2.0,,,28.441,30.034,28.937,0 days 01:45:13.072000,0 days 01:45:43.106000,0 days 01:46:12.043000,308.0,306.0,305.0,311.0,False,HARD,6.0,False,AlphaTauri,0 days 01:44:44.651000,2023-09-03 13:45:45.696,1,14.0,False,,False,True
0 days 01:47:39.108000,LAW,40,87.045,17.0,2.0,,,28.399,29.851,28.795,0 days 01:46:40.442000,0 days 01:47:10.293000,0 days 01:47:39.088000,312.0,307.0,305.0,302.0,False,HARD,7.0,False,AlphaTauri,0 days 01:46:12.063000,2023-09-03 13:47:13.108,1,14.0,False,,False,True
0 days 01:49:05.923000,LAW,40,86.815,18.0,2.0,,,28.197,29.801,28.817,0 days 01:48:07.285000,0 days 01:48:37.086000,0 days 01:49:05.903000,310.0,306.0,306.0,320.0,True,HARD,8.0,False,AlphaTauri,0 days 01:47:39.108000,2023-09-03 13:48:40.153,1,14.0,False,,False,True
0 days 01:50:32.970000,LAW,40,87.047,19.0,2.0,,,28.377,29.912,28.758,0 days 01:49:34.280000,0 days 01:50:04.192000,0 days 01:50:32.950000,308.0,307.0,306.0,300.0,False,HARD,9.0,False,AlphaTauri,0 days 01:49:05.923000,2023-09-03 13:50:06.968,1,14.0,False,,False,True
0 days 01:51:59.860000,LAW,40,86.89,20.0,2.0,,,28.28,29.809,28.801,0 days 01:51:01.230000,0 days 01:51:31.039000,0 days 01:51:59.840000,310.0,310.0,306.0,306.0,False,HARD,10.0,False,AlphaTauri,0 days 01:50:32.970000,2023-09-03 13:51:34.015,1,14.0,False,,False,True
0 days 01:53:27.031000,LAW,40,87.171,21.0,2.0,,,28.353,29.969,28.849,0 days 01:52:28.193000,0 days 01:52:58.162000,0 days 01:53:27.011000,311.0,311.0,306.0,,False,HARD,11.0,False,AlphaTauri,0 days 01:51:59.860000,2023-09-03 13:53:00.905,1,13.0,False,,False,True
0 days 01:54:55.090000,LAW,40,88.059,22.0,2.0,,,28.367,30.596,29.096,0 days 01:53:55.378000,0 days 01:54:25.974000,0 days 01:54:55.070000,323.0,327.0,308.0,326.0,False,HARD,12.0,False,AlphaTauri,0 days 01:53:27.031000,2023-09-03 13:54:28.076,1,13.0,False,,False,True
0 days 01:56:22.305000,LAW,40,87.215,23.0,2.0,,,28.321,30.091,28.803,0 days 01:55:23.391000,0 days 01:55:53.482000,0 days 01:56:22.285000,313.0,312.0,308.0,313.0,False,HARD,13.0,False,AlphaTauri,0 days 01:54:55.090000,2023-09-03 13:55:56.135,1,13.0,False,,False,True
0 days 01:57:49.354000,LAW,40,87.049,24.0,2.0,,,28.28,30.021,28.748,0 days 01:56:50.565000,0 days 01:57:20.586000,0 days 01:57:49.334000,315.0,315.0,309.0,,False,HARD,14.0,False,AlphaTauri,0 days 01:56:22.305000,2023-09-03 13:57:23.350,1,13.0,False,,False,True
0 days 01:59:16.558000,LAW,40,87.204,25.0,2.0,,,28.168,30.125,28.911,0 days 01:58:17.502000,0 days 01:58:47.627000,0 days 01:59:16.538000,312.0,312.0,307.0,317.0,False,HARD,15.0,False,AlphaTauri,0 days 01:57:49.354000,2023-09-03 13:58:50.399,1,12.0,False,,False,True
0 days 02:00:43.647000,LAW,40,87.089,26.0,2.0,,,28.242,30.054,28.793,0 days 01:59:44.780000,0 days 02:00:14.834000,0 days 02:00:43.627000,313.0,313.0,307.0,320.0,False,HARD,16.0,False,AlphaTauri,0 days 01:59:16.558000,2023-09-03 14:00:17.603,1,11.0,False,,False,True
0 days 02:02:10.672000,LAW,40,87.025,27.0,2.0,,,28.165,30.03,28.83,0 days 02:01:11.792000,0 days 02:01:41.822000,0 days 02:02:10.652000,,314.0,306.0,317.0,False,HARD,17.0,False,AlphaTauri,0 days 02:00:43.647000,2023-09-03 14:01:44.692,1,11.0,False,,False,True
0 days 02:03:38.048000,LAW,40,87.376,28.0,2.0,,,28.176,30.315,28.885,0 days 02:02:38.828000,0 days 02:03:09.143000,0 days 02:03:38.028000,314.0,312.0,307.0,319.0,False,HARD,18.0,False,AlphaTauri,0 days 02:02:10.672000,2023-09-03 14:03:11.717,1,11.0,False,,False,True
0 days 02:05:05.156000,LAW,40,87.108,29.0,2.0,,,28.09,30.24,28.778,0 days 02:04:06.118000,0 days 02:04:36.358000,0 days 02:05:05.136000,,313.0,307.0,320.0,False,HARD,19.0,False,AlphaTauri,0 days 02:03:38.048000,2023-09-03 14:04:39.093,1,11.0,False,,False,True
0 days 02:06:32.643000,LAW,40,87.487,30.0,2.0,,,28.267,30.304,28.916,0 days 02:05:33.403000,0 days 02:06:03.707000,0 days 02:06:32.623000,,311.0,306.0,318.0,False,HARD,20.0,False,AlphaTauri,0 days 02:05:05.156000,2023-09-03 14:06:06.201,1,11.0,False,,False,True
0 days 02:08:00.158000,LAW,40,87.515,31.0,2.0,,,28.187,30.406,28.922,0 days 02:07:00.810000,0 days 02:07:31.216000,0 days 02:08:00.138000,313.0,311.0,307.0,323.0,False,HARD,21.0,False,AlphaTauri,0 days 02:06:32.643000,2023-09-03 14:07:33.688,1,11.0,False,,False,True
0 days 02:09:27.654000,LAW,40,87.496,32.0,2.0,,,28.219,30.364,28.913,0 days 02:08:28.357000,0 days 02:08:58.721000,0 days 02:09:27.634000,312.0,311.0,307.0,320.0,False,HARD,22.0,False,AlphaTauri,0 days 02:08:00.158000,2023-09-03 14:09:01.203,1,11.0,False,,False,True
0 days 02:10:59.497000,LAW,40,91.843,33.0,2.0,,0 days 02:10:55.631000,28.343,30.228,33.272,0 days 02:09:55.977000,0 days 02:10:26.205000,0 days 02:10:59.477000,314.0,312.0,,308.0,False,HARD,23.0,False,AlphaTauri,0 days 02:09:27.654000,2023-09-03 14:10:28.699,1,12.0,False,,False,False
0 days 02:12:46.207000,LAW,40,106.71,34.0,3.0,0 days 02:11:19.912000,,48.275,29.741,28.694,0 days 02:11:47.752000,0 days 02:12:17.493000,0 days 02:12:46.187000,310.0,310.0,307.0,283.0,False,MEDIUM,4.0,False,AlphaTauri,0 days 02:10:59.497000,2023-09-03 14:12:00.542,1,16.0,False,,False,False
0 days 02:14:12.467000,LAW,40,86.26,35.0,3.0,,,28.105,29.568,28.587,0 days 02:13:14.292000,0 days 02:13:43.860000,0 days 02:14:12.447000,,309.0,307.0,308.0,True,MEDIUM,5.0,False,AlphaTauri,0 days 02:12:46.207000,2023-09-03 14:13:47.252,1,16.0,False,,False,True
0 days 02:15:38.851000,LAW,40,86.384,36.0,3.0,,,28.046,29.721,28.617,0 days 02:14:40.493000,0 days 02:15:10.214000,0 days 02:15:38.831000,311.0,310.0,308.0,312.0,False,MEDIUM,6.0,False,AlphaTauri,0 days 02:14:12.467000,2023-09-03 14:15:13.512,1,16.0,False,,False,True
0 days 02:17:05.104000,LAW,40,86.253,37.0,3.0,,,28.028,29.648,28.577,0 days 02:16:06.859000,0 days 02:16:36.507000,0 days 02:17:05.084000,313.0,313.0,310.0,314.0,True,MEDIUM,7.0,False,AlphaTauri,0 days 02:15:38.851000,2023-09-03 14:16:39.896,1,16.0,False,,False,True
0 days 02:18:31.207000,LAW,40,86.103,38.0,3.0,,,28.0,29.541,28.562,0 days 02:17:33.084000,0 days 02:18:02.625000,0 days 02:18:31.187000,316.0,316.0,310.0,318.0,True,MEDIUM,8.0,False,AlphaTauri,0 days 02:17:05.104000,2023-09-03 14:18:06.149,1,16.0,False,,False,True
0 days 02:19:57.452000,LAW,40,86.245,39.0,3.0,,,27.782,29.912,28.551,0 days 02:18:58.969000,0 days 02:19:28.881000,0 days 02:19:57.432000,319.0,330.0,308.0,324.0,False,MEDIUM,9.0,False,AlphaTauri,0 days 02:18:31.207000,2023-09-03 14:19:32.252,1,15.0,False,,False,True
0 days 02:21:23.725000,LAW,40,86.273,40.0,3.0,,,28.062,29.588,28.623,0 days 02:20:25.494000,0 days 02:20:55.082000,0 days 02:21:23.705000,313.0,311.0,306.0,313.0,False,MEDIUM,10.0,False,AlphaTauri,0 days 02:19:57.452000,2023-09-03 14:20:58.497,1,14.0,False,,False,True
0 days 02:22:50.142000,LAW,40,86.417,41.0,3.0,,,28.202,29.637,28.578,0 days 02:21:51.907000,0 days 02:22:21.544000,0 days 02:22:50.122000,311.0,313.0,307.0,312.0,False,MEDIUM,11.0,False,AlphaTauri,0 days 02:21:23.725000,2023-09-03 14:22:24.770,1,14.0,False,,False,True
0 days 02:24:16.263000,LAW,40,86.121,42.0,3.0,,,28.088,29.519,28.514,0 days 02:23:18.210000,0 days 02:23:47.729000,0 days 02:24:16.243000,313.0,314.0,307.0,314.0,False,MEDIUM,12.0,False,AlphaTauri,0 days 02:22:50.142000,2023-09-03 14:23:51.187,1,13.0,False,,False,True
